frame;n_blobs;blob_id;blob_classification;blob_classification_color;blob_motion_index;blob_positive_index;blob_contour_std_deviation;blob_centerX;blob_centerY;blob_speedX;blob_speedY;blob_minX;blob_minY;blob_maxX;blob_maxY;blob_area;blob_perimeter;blob_convex_hull_area;blob_convex_hull_perimeter;blob_aspect_ratio;blob_extent_ratio;blob_solidity_ratio;blob_diameter;blob_compactness;blob_major_axis_rotation;blob_minor_axis_rotation;blob_rotation
279;1;0;false object;red;-6;-3;5,166660571034855;31,70545883966325;153,193529135398;0,483158431036415;-0,16313666710314578;20;145;45;162;262,5;70,04163014888763;283,0;66,2239260673523;1,4705882352941178;0,6176470588235294;0,9275618374558304;18,28183197857863;18,688876014908818;15,479008674621582;24,252241134643555;103,17223358154297
280;1;0;true object;green;-2;1;23,968831885613124;26,664659738401262;148,36304459743636;0;0;4;124;45;162;382,0;116,08326029777527;681,0;116,97574603557587;1,0789473684210527;0,24518613607188702;0,5609397944199707;22,05396803500069;35,275715500945154;19,54961585998535;48,79210662841797;136,77442932128906
281;1;0;true object;green;-1;2;30,47108458848764;22,124030536516667;145,0248983044837;-4,540629201884595;-3,3381462929526435;4;123;45;163;658,0;132,22539579868317;871,0;122,258718252182;1,025;0,401219512195122;0,7554535017221584;28,944630252185586;26,57075272662374;20,847164154052734;53,802005767822266;130,5974578857422
282;1;0;true object;green;-3;3;33,627603431213046;21,394110669977078;144,91653413576503;-0,7299198665395892;-0,10836416871867982;4;126;45;163;874,0;129,74011433124542;979,5;122,52617466449738;1,1081081081081081;0,5761371127224786;0,8922919857069934;33,35882734897215;19,259150190714685;24,778398513793945;54,652679443359375;123,49723052978516
283;1;0;true object;green;-5;4;33,69749001533101;21,35623909871068;146,36249101781243;-0,03787157126639684;1,4459568820473976;4;129;45;163;1053,0;130,76955211162567;1104,5;125,65257453918457;1,2058823529411764;0,7553802008608321;0,9533725667722952;36,61586050615398;16,239957986206253;33,62615203857422;49,50247573852539;105,13936614990234
284;1;0;true object;green;-4;5;33,37240069266332;21,343632661974908;150,13126595327495;-0,012606436735772775;3,768774935462517;4;127;47;186;1419,5;173,63960945606232;1644,0;162,30333948135376;0,7288135593220338;0,5595191170674024;0,8634428223844283;42,51309837863577;21,240376169111553;43,358489990234375;86,47434997558594;59,3714599609375
285;2;0;true object;green;-3;6;34,08016755680677;22,062627917698084;176,70554483763078;0,7189952557231756;26,574278884355834;4;124;55;237;3405,5;289,9238793849945;4154,0;273,20735681056976;0,45132743362831856;0,5909248655214299;0,8198122291766972;65,84844166413961;24,682383155966775;62,374244689941406;110,89710235595703;11,852837562561035
285;2;1;true object;green;-2;1;47,23896126706451;10,3232374191456;61,847834573551225;0;0;4;40;20;90;555,0;116,28427076339722;592,5;112,49596750736237;0,32;0,69375;0,9367088607594937;26,582850624566497;24,364020949504642;23,39657974243164;50,736263275146484;10,826990127563477
286;1;0;true object;green;-2;7;40,61852269212392;24,44348623322634;143,61604533189544;2,3808583155282577;-33,08949950573535;4;36;65;240;5879,0;489,48022842407227;8366,5;450,03226006031036;0,29901960784313725;0,4724365155898425;0,7026833203848682;86,51806333649651;40,75368158157543;56,00419998168945;195,40225219726562;175,503173828125
287;1;0;true object;green;-1;8;38,935318891448254;34,50409445881543;134,0834942837717;10,060608225589089;-9,532551048123736;4;35;74;238;7202,0;512,651801943779;10105,5;462,53899013996124;0,3448275862068966;0,506826178747361;0,7126812132007323;95,75944444900797;36,491512085004665;63,83747100830078;201,31134033203125;165,45040893554688
288;1;0;true object;green;0;9;38,894285339864076;42,81878495146783;127,05702856236867;8,314690492652403;-7,026465721403028;4;35;98;232;8283,5;523,806129693985;11490,0;464,9628382921219;0,47715736040609136;0,44732152500270006;0,7209312445604874;102,69800274987688;33,122817831229774;74,73126220703125;195,6725311279297;163,04994201660156
289;1;0;person;blue;1;10;43,12553108642933;53,478895008779624;146,37259802571398;10,66011005731179;19,315569463345312;4;36;120;234;12743,5;552,5756821632385;15530,0;502,4176845550537;0,5858585858585859;0,5548371647509579;0,8205730843528655;127,3794651359965;23,960441363688815;90,08169555664062;217,45272827148438;163,3280029296875
290;1;0;person;blue;2;11;52,57036684839511;59,26770049960894;149,76487893014314;5,7888054908293185;3,392280904429157;4;36;128;240;14290,5;572,3746701478958;17322,0;520,321536898613;0,6078431372549019;0,5649312144212524;0,8249913404918601;134,88969461763133;22,925213465372977;102,87605285644531;206,19329833984375;165,48655700683594
291;1;0;person;blue;3;12;53,161321884389196;65,70425322955732;149,31652448723486;6,436552729948382;-0,44835444290828264;4;36;137;240;15249,5;574,1736607551575;18083,5;527,0085773468018;0,6519607843137255;0,5620485036119711;0,8432825503912407;139,34226364401744;21,61876735007565;112,83613586425781;196,9396514892578;167,53485107421875
292;1;0;person;blue;4;13;53,38124729320561;74,51412122016937;147,28411320148916;8,809867990612048;-2,0324112857456953;8;35;145;239;16341,0;574,9015825986862;18590,0;525,4807769060135;0,6715686274509803;0,5846930012881065;0,879020979020979;144,24287642901916;20,225924342113338;118,0333023071289;188,68182373046875;171,88134765625
293;1;0;person;blue;5;14;49,64012921339187;84,29148278780772;145,2397394915968;9,777361567638351;-2,044373709892369;20;36;153;239;15914,0;561,3868645429611;17757,0;515,1358630657196;0,6551724137931034;0,5894292381199304;0,8962099453736555;142,34582577271235;19,80364532370095;114,71272277832031;185,72882080078125;177,1632843017578
294;1;0;person;blue;6;15;54,11977687293584;91,10883304651261;144,0078650524035;6,8173502587048915;-1,231874439193291;25;39;154;238;14544,5;561,2030987739563;17223,5;507,75059378147125;0,6482412060301508;0,5665731759573059;0,8444567015995588;136,08318249659132;21,654159171748148;108,6648178100586;182,67593383789062;176,8682098388672
295;1;0;person;blue;7;16;56,7786438724984;96,32448165246034;145,33017015808466;5,21564860594772;1,3223051056811528;25;41;154;236;13948,0;559,6467493772507;16911,5;506,3136752843857;0,6615384615384615;0,5544822102961637;0,8247642137007362;133,2634427364311;22,45515372014075;110,57217407226562;178,35939025878906;171,57949829101562
296;1;0;person;blue;8;17;51,22689449709344;101,24640395916552;148,3888073003944;4,921922306705184;3,058637142309749;25;43;155;235;13421,0;569,3624782562256;16886,5;507,89778316020966;0,6770833333333334;0,5377003205128205;0,7947768927841767;130,7216429283637;24,154208452877654;114,93333435058594;177,95700073242188;171,46238708496094
297;1;0;person;blue;9;18;50,710053728615364;105,82148783175104;151,31903254468574;4,575083872585523;2,9302252442913357;25;45;163;236;12879,0;587,0193328857422;17209,5;509,8454716205597;0,7225130890052356;0,4886182563168677;0,7483657282315;128,054879237943;26,75609109260205;117,73625946044922;177,53158569335938;174,6721649169922
298;1;0;person;blue;10;19;52,77718095401012;111,99483418626944;151,74919956857488;6,173346354518401;0,4301670238891404;24;47;169;235;13348,0;592,6761873960495;17895,0;514,9869537353516;0,7712765957446809;0,4896551724137931;0,7459066778429729;130,36564517972116;26,31593220754549;124,64049530029297;177,36624145507812;177,993896484375
299;1;0;person;blue;11;20;50,53954287586748;119,8134966890702;155,3663170262941;7,818662502800763;3,6171174577192176;25;50;176;234;12499,5;620,6345566511154;18468,0;521,2383019924164;0,8206521739130435;0,44988122660524044;0,676819363222872;126,15410294325416;30,816212881277377;126,31753540039062;184,6897430419922;167,42567443847656
300;1;0;person;blue;12;21;51,20524059913776;126,46177609124626;155,8081693265088;6,648279402176058;0,44185230021469124;25;50;183;234;12752,0;639,3624786138535;19221,0;530,3225289583206;0,8586956521739131;0,43863511282333517;0,6634410280422455;127,42193953343669;32,05649145696755;132,5648193359375;187,735595703125;164,73207092285156
301;1;0;person;blue;13;22;51,774083643284314;132,4371790671957;159,4549387673076;5,975402975949436;3,6467694407988063;24;51;191;234;12241,0;661,847759604454;19768,5;539,4431263208389;0,912568306010929;0,40054317594319555;0,6192174418898753;124,8428022238492;35,78485882635693;142,55938720703125;192,7205352783203;156,68931579589844
302;1;0;person;blue;14;23;51,42384485968256;135,80089669220266;162,3133440808605;3,363717625006956;2,8584053135529075;25;53;199;240;13019,0;683,4457386732101;21494,5;559,5991996526718;0,93048128342246;0,4001167865265228;0,6056898276303241;128,74900245402713;35,878184016481285;143,69064331054688;194,9121551513672;157,79751586914062
303;2;0;person;blue;15;24;53,72186012552456;145,78335325736796;162,5220312611054;9,982456565165307;0,20868718024490818;76;53;207;240;12991,0;585,3036034107208;17112,5;516,2373684644699;0,7005347593582888;0,530309833857207;0,7591526661796932;128,61047751118298;26,370587958246045;116,80318450927734;200,60841369628906;178,30328369140625
303;2;1;false object;red;-2;-2;4,238011062372515;37,776012899654646;154,89212182472355;0;0;25;149;57;163;277,0;79,79898953437805;308,5;76,88966202735901;2,2857142857142856;0,6183035714285714;0,8978930307941653;18,77997214831907;22,988731879811475;12,569772720336914;37,94320297241211;93,69512176513672
304;2;0;person;blue;16;25;56,11278806587827;148,76563394307084;162,17397489460527;2,982280685702875;-0,3480563665001455;82;54;210;240;13028,0;575,6467500925064;16751,0;513,3517825603485;0,6881720430107527;0,5472110215053764;0,7777446122619545;128,7934966867881;25,435153583977936;114,13105773925781;196,7955322265625;177,89732360839844
304;2;1;false object;red;-1;-4;4,36950933888956;35,11265092734742;154,72179577610888;-2,6633619723072286;-0,17032604861466893;24;149;50;163;241,0;67,79898965358734;261,0;65,36198258399963;1,8571428571428572;0,6620879120879121;0,9233716475095786;17,517155313611116;19,073456423432546;13,358049392700195;28,366270065307617;91,4285659790039
305;2;0;person;blue;17;26;53,408158885025564;149,31891470341805;159,5517781481187;0,5532807603472065;-2,6221967464865656;83;55;213;231;12703,0;545,8477598428726;15485,0;494,87477803230286;0,7386363636363636;0,5552010489510489;0,8203422667097191;127,17689230662452;23,455071788198246;114,63206481933594;184,8356475830078;174,40330505371094
305;2;1;false object;red;-3;-6;4,442565575080337;35,03558796559102;154,8120169424916;-0,07706296175639693;0,09022116638271882;25;149;49;163;229,0;64,97056233882904;246,0;62,83226430416107;1,7142857142857142;0,6815476190476191;0,9308943089430894;17,075475271404667;18,433074107526945;12,58297348022461;31,37090301513672;88,28084564208984
306;2;0;person;blue;15;27;56,311337496873705;149,60076509047082;160,1390601552127;0,28185038705277066;0,5872820070939895;81;55;215;233;13032,0;559,1614693403244;15909,5;507,46721363067627;0,7528089887640449;0,5463692772094584;0,8191332222885698;128,8132669680753;23,99183155270339;121,51570892333984;190,5254364013672;1,7505193948745728
306;2;1;false object;red;-5;-8;4,915429570221752;34,86734678591225;154,7173909786826;-0,16824117967877328;-0,09462596380899413;25;149;48;163;222,5;63,55634891986847;237,0;61,16736388206482;1,6428571428571428;0,6909937888198758;0,9388185654008439;16,83139324903241;18,154649384377823;12,897047996520996;27,488082885742188;88,49937438964844
307;2;0;person;blue;13;28;57,2756069638841;151,54661799232264;159,06109399097366;1,945852901851822;-1,0779661642390295;85;55;216;231;12918,5;546,090399980545;15677,0;496,6259595155716;0,7443181818181818;0,5603096807772381;0,824041589589845;128,2511015884901;23,084315125665647;117,29719543457031;185,16355895996094;174,7495880126953
307;2;1;false object;red;-7;-10;5,082076347321044;34,536179586394795;154,65342086575944;-0,3311671995174521;-0,06397011292315824;24;149;48;163;230,0;64,97056245803833;246,0;62,29046940803528;1,7142857142857142;0,6845238095238095;0,9349593495934959;17,112717355495807;18,352930374408086;14,056805610656738;24,876949310302734;90,96296691894531
308;2;0;person;blue;14;29;59,00378442023916;153,4001459110798;160,88786564906394;1,8535279187571518;1,82677165809028;86;56;218;231;13245,5;557,7472550868988;16418,5;505,45394802093506;0,7542857142857143;0,5733982683982684;0,8067423942503883;129,86413819753935;23,48586316537467;116,64155578613281;188,7294921875;176,28514099121094
308;2;1;false object;red;-9;-12;4,3328204824725125;34,47121532117868;154,70813039667829;-0,06496426521611198;0,05470953091884212;24;149;48;163;232,0;64,97056245803833;247,5;62,46861493587494;1,7142857142857142;0,6904761904761905;0,9373737373737374;17,186959427966244;18,194715457387325;14,328325271606445;24,917007446289062;90,00542449951172
309;2;0;person;blue;12;30;58,5950952213579;154,7232960635154;160,87060252243492;1,323150152435602;-0,01726312662901819;89;55;218;233;13252,0;557,1614685058594;16372,5;506,32630228996277;0,7247191011235955;0,5771274279243969;0,8094060161856772;129,89599857898;23,425060518231643;113,06652069091797;189,94985961914062;177,08465576171875
309;2;1;false object;red;-11;-14;4,576631463812173;34,74182558293881;154,81615857705413;0,27061026176012604;0,10802818037583961;25;149;48;163;226,0;64,14213538169861;240,0;61,93129587173462;1,6428571428571428;0,7018633540372671;0,9416666666666667;16,96325844612841;18,20448465187678;12,725260734558105;30,405574798583984;86,72505950927734
310;2;0;person;blue;10;31;58,06793244908557;154,91462967832348;160,80896097630733;0,1913336148080873;-0,06164154612758921;87;53;218;235;13729,0;561,9898955821991;16815,0;511,81022119522095;0,7197802197802198;0,5758325643821827;0,8164733868569729;132,21310717802925;23,004781319578342;114,10342407226562;198,25091552734375;179,06015014648438
310;2;1;false object;red;-13;-16;4,420784244150956;34,47121532117868;154,70813039667829;-0,27061026176012604;-0,10802818037583961;24;149;48;163;232,0;64,97056245803833;247,5;62,46861493587494;1,7142857142857142;0,6904761904761905;0,9373737373737374;17,186959427966244;18,194715457387325;14,328325271606445;24,917007446289062;90,00542449951172
311;2;0;person;blue;8;32;58,03698279290641;156,59878221766414;160,93419808872562;1,6841525393406584;0,12523711241829005;86;50;218;235;13904,5;572,2325360774994;17266,5;523,9009008407593;0,7135135135135136;0,5693898443898444;0,8052876958271799;133,05547433221255;23,54993529761492;112,27263641357422;217,0012664794922;5,322668075561523
311;2;1;false object;red;-15;-18;4,858554883456145;34,47121532117868;154,70813039667829;0,0;0,0;24;149;48;163;232,0;64,97056245803833;247,5;62,46861493587494;1,7142857142857142;0,6904761904761905;0,9373737373737374;17,186959427966244;18,194715457387325;14,328325271606445;24,917007446289062;90,00542449951172
312;2;0;person;blue;9;33;62,1649802328203;159,78704016995056;158,91693793376712;3,1882579522864205;-2,0172601549585067;88;47;221;240;14570,5;585,0609629154205;18151,0;532,2271641492844;0,689119170984456;0,5676302154349605;0,802738141149248;136,20476051358736;23,492421696408435;114,43087768554688;210,38771057128906;4,957700729370117
312;2;1;false object;red;-17;-20;4,332622456588599;34,797262185797216;154,77335827654298;0,32604686461853305;0,06522787986469325;25;149;48;163;224,5;63,55634891986847;238,5;61,34550940990448;1,6428571428571428;0,6972049689440993;0,9412997903563941;16,906870727400857;17,99291531413838;12,96711254119873;28,294748306274414;87,52840423583984
313;2;0;person;blue;10;34;57,11427646805622;162,38552900366034;160,16236762128895;2,59848883370978;1,2454296875218347;87;45;223;240;15356,5;595,0609629154205;18738,0;544,5768704414368;0,6974358974358974;0,579053544494721;0,8195378375493649;139,8302652100951;23,05848009545323;115,995361328125;214,37298583984375;13,172743797302246
313;2;1;false object;red;-19;-22;4,6644363420427;34,797262185797216;154,77335827654298;0,0;0,0;25;149;48;163;224,5;63,55634891986847;238,5;61,34550940990448;1,6428571428571428;0,6972049689440993;0,9412997903563941;16,906870727400857;17,99291531413838;12,96711254119873;28,294748306274414;87,52840423583984
314;2;0;person;blue;11;35;57,74836154684124;169,8629820965371;154,01007685602434;7,477453092876772;-6,15229076526461;91;44;231;240;15460,5;590,3746718168259;18874,0;535,7815384864807;0,7142857142857143;0,5634293002915451;0,8191427360389955;140,30295784971173;22,544047936536646;117,3359375;196,893798828125;13,231192588806152
